Number;Area;Address
м.Київ - Відділ ведення ДРВ Голосіївської районної в місті Києві державної адміністрації;;
Звичайні виборчі дільниці:;;
801004;м.Київ – вул.Ісаакяна, вул.Провіантська, вул.Старокиївська: 8/12- вул.Шолуденка: 2–12- вул.Ярмоли Віктора: 6/8- просп.Перемоги: 16, 18, 20-;"вул.Політехнічна, 3А, м.Київ, 03055 (ліцей ""Універсум"", актова зала, 2-й поверх)"
801005;м.Київ – вул.Дегтярівська: 19А(А0222), 21–25А к.1- вул.Зоологічна: 2–4А, 6–12/15-;вул.Зоологічна, 6А, м.Київ, 04119 (управління освіти, актова зала, 1-й поверх)
801006;м.Київ – вул.Деревлянська: 16/18 к.2, 18, 20А–20/2- вул.Сім’ї Хохлових;вул.Мельникова, 36/1, м.Київ, 04119 (Інститут міжнародних відносин КНУ імені Тараса Шевченка, хол, 1-й поверх)
801007;м.Київ – вул.Мельникова: 24(Народна армія)–36/1, 81Б–89- вул.Овруцька: 3–5- вул.Платона Майбороди;вул.Пугачова, 10, м.Київ, 04107 (школа №70, хол, головний корпус, 2-й поверх)
801008;м.Київ – вул.Багговутівська: 1А–4, 9- вул.Герцена: 7–35А- вул.Макарівська, вул.Пугачова;вул.Пугачова, 10, м.Київ, 04107 (школа №70, спортивний зал, 2-й поверх)
801009;м.Київ – вул.Багговутівська: 8/10, 12–28, 30–34- вул.Мельникова: 22- вул.Мурашка Миколи, вул.Нагірна: 2–10- вул.Овруцька: 17–29- вул.Тропініна, пров.Делегатський, пров.Нагірний, пров.Тропініна, пров.Шишкінський, узвіз Смородинський;пров.Делегатський, 1/28, м.Київ, 04107 (школа №1, вестибюль, 1-й поверх)
801010;м.Київ – вул.Бакинська: 28, 30, 34–37Д- пров.Чаплигіна;вул.Бакинська, 12, м.Київ, 04086 (школа №199, хол, 1-й поверх)
801011;м.Київ – вул.Бакинська: 5/2–27, 29, 33/2- вул.Бугорна, вул.Олени Теліги: 39А, 39Б, 39В, 45А- вул.Ольжича: 2/33, 4, 6, 8, 10, 12, 14А–14Б, 18–18А- вул.Полянська, вул.Чаплигіна, пров.Бакинський, пров.Бугорний, пров.Вишневий, пров.Полянський;вул.Бакинська, 12, м.Київ, 04086 (школа №199, коридор, 1-й поверх)
801012;м.Київ – вул.Олени Теліги: 35, 35Б, 35Г, 35Д, 35Є, 37, 37А, 37Б, 37В, 37Д, 37Є, 39, 41, 41А, 41Б, 41В, 43, 45-;"вул.Олени Теліги, 35А, м.Київ, 04086 (будинок культури ""Юний Артемовець"", читальний зал, 1-й поверх)"
801013;м.Київ – вул.Грозненська, вул.Олени Теліги: 35В- вул.Ольжича: 3, 7, 9, 11–11А, 13–14, 15–17А, 19/28–49-;вул.Сальського Володимира, 2, м.Київ, 04060 (школа №169, хол, 1-й поверх)
801014;м.Київ – вул.Академіка Грекова: 18–26- вул.Щусєва: 10А–12А, 14, 16, 18/14-;вул.Щусєва, 20, м.Київ, 04060 (Технічний ліцей, вестибюль, 1-й поверх)
801015;м.Київ – вул.Академіка Грекова: 13–15А- вул.Берлінського Максима: 14–16, 18/7–20, 27–31- вул.Олени Теліги: 29, 29А, 31/1- вул.Ольжича: 5, 7А, 9А- вул.Подвойського: 2–4-;вул.Щусєва, 20, м.Київ, 04060 (Технічний ліцей, вестибюль, 1-й поверх)
801016;м.Київ – вул.Вавілових, вул.Подвойського: 7–11А- вул.Щусєва: 22/13, 24–24А, 28, 30/6, 36-;вул.Житкова, 7Б, м.Київ, 04060 (школа №28, центральний хол, 1-й поверх)
801017;м.Київ – вул.Бердянська, вул.Берлінського Максима: 25–25А- вул.Житкова, вул.Сальського Володимира: 3, 5, 8, 9/27А- вул.Щусєва: 34/1, 38- вул.Ясногірська, пров.Бердянський;вул.Житкова, 7Б, м.Київ, 04060 (школа №28, лівий хол, 2-й поверх)
801018;м.Київ – вул.Сальського Володимира: 11, 14, 16, 16А, 18, 18А, 19, 20/1, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36А, 40, 42, 46А- вул.Тираспільська, вул.Щусєва: 40, 42–42А, 44-;вул.Сальського Володимира, 33, м.Київ, 04060 (територіальний центр №1, актовий зал, 1-й поверх)
801019;м.Київ – вул.Орловська, вул.Ризька: 1–5, 7, 9–83- вул.Щусєва: 19/11–21/12, 23/9, 25–27/4, 29/5, 33, 35, 39, 41/1, 43/2, 45–47/64- пров.Орловський, пров.Щусєва;вул.Берлінського Максима, 9, м.Київ, 04060 (бібліотека імені В.Сухомлинського, хол, 1-й поверх)
801020;м.Київ – вул.Академіка Грекова: 12–12Б- вул.Берлінського Максима: 4–8, 17, 21/5–23/8А- вул.Дорогожицька: 13- вул.Олени Теліги: 13/14, 15, 17, 17А- вул.Щусєва: 3, 7, 13, 15–15А, 17/8-;вул.Олени Теліги, 15А, м.Київ, 04112 (школа №24, хол, 1-й поверх)
801021;м.Київ – вул.Олени Теліги: 17Б, 21, 21А, 23, 23А, 25А, 25Б, 27, 27А- вул.Щусєва: 2/19, 4–6, 8–8А-;вул.Олени Теліги, 15А, м.Київ, 04112 (школа №24, актовий зал, 2-й поверх)
801022;м.Київ – вул.Академіка Грекова: 3–10- вул.Дорогожицька: 14А–16А, 18- вул.Ризька: 6/1, 8-;вул.Академіка Грекова, 2, м.Київ, 04060 (школа-інтернат №20, хол, 1-й поверх)
801023;м.Київ – вул.Олени Теліги: 1А, 3, 3А, 3Б, 3В, 5А, 7, 7А, 7Б, 9, 11- вул.Парково-Сирецька: 1–3Б, 11А-;вул.Олени Теліги, 5, м.Київ, 04112 (школа №97, лівий хол, 1-й поверх)
801024;м.Київ – вул.Гонти Івана, вул.Дегтярівська: 35/9–43/2, 58–60- вул.Дорогожицька: 17- вул.Парково-Сирецька: 5–5Б, 7, 9, 11-;вул.Олени Теліги, 5, м.Київ, 04112 (школа №97, правий хол, 1-й поверх)
801025;м.Київ – вул.Парково-Сирецька: 4–4В, 6–6А, 8, 10, 12–12Г, 15–21- вул.Сікорського Ігоря Авіаконструктора: 1–1А-;вул.Парково-Сирецька, 4, м.Київ, 04112 (хореографічне училище, хол, 1-й поверх)
801026;м.Київ – вул.Жамбила Жабаєва: 4–18- вул.Новоукраїнська, вул.Руданського Степана, вул.Сікорського Ігоря Авіаконструктора: 10–18- вул.Українська;вул.Новоукраїнська, 24А, м.Київ, 04112 (індустріальний технікум, хол, 1-й поверх)
801027;м.Київ – вул.Желябова: 4–8- просп.Перемоги: 42, 54А, 58-;просп.Перемоги, 54/1, м.Київ, 03057 (Київський національний економічний університет, хол, корпус 1, 1-й поверх)
801028;м.Київ – вул.Дегтярівська: 43/6, 45–49А- вул.Мірошниченко Євгенії, вул.Сікорського Ігоря Авіаконструктора: 1Б–6А-;вул.Дегтярівська, 49Г, м.Київ, 03113 (Київський національний економічний університет, вестибюль, хол, корпус 2, 1-й поверх)
801029;м.Київ – вул.Дегтярівська: 43/3–43/5, 43/7–43/9- вул.Довженка Олександра: 2, 4А, 7А, 8, 10, 12, 14, 14Б, 14/1, 16, 16А, 16Б, 16В- вул.Молдавська: 2-;вул.Шпака, 4, м.Київ, 03113 (школа №82, спортивний зал, 1-й поверх)
